Epoch,loss,mse,val_loss,val_mse
87,0.00871,8e-05,0.01046,0.00022
88,0.00871,8e-05,0.01043,0.00022
89,0.00868,7e-05,0.01049,0.00023
90,0.00868,7e-05,0.01043,0.00022
91,0.00868,7e-05,0.01046,0.00022
92,0.00869,8e-05,0.01063,0.00024
93,0.00869,8e-05,0.01043,0.00021
94,0.00867,7e-05,0.01048,0.00022
95,0.00867,7e-05,0.01041,0.00021
96,0.00879,0.0001,0.01448,0.00121
97,0.013,0.00104,0.0928,0.00411
98,0.01268,0.00102,0.04884,0.00281
99,0.01156,0.00077,0.01369,0.00081
100,0.0109,0.0006,0.01195,0.00062
101,0.01027,0.00046,0.01165,0.00053
102,0.00972,0.00033,0.01161,0.00049
103,0.00961,0.0003,0.01125,0.00043
104,0.00941,0.00025,0.01112,0.00039
105,0.00927,0.00021,0.01109,0.0004
106,0.00918,0.00019,0.01096,0.00035
107,0.00909,0.00017,0.01073,0.00031
108,0.009,0.00015,0.01061,0.00027
109,0.00893,0.00013,0.01064,0.00027
110,0.00889,0.00013,0.01058,0.00026
111,0.00885,0.00012,0.01054,0.00025
112,0.00883,0.00011,0.01067,0.0003
113,0.00883,0.00011,0.01049,0.00024
114,0.0088,0.0001,0.01054,0.00025
115,0.00877,0.0001,0.0105,0.00023
116,0.00876,0.0001,0.01049,0.00023
117,0.00875,0.0001,0.01045,0.00023
118,0.00873,9e-05,0.01042,0.00022
119,0.00871,9e-05,0.01046,0.00022
120,0.00872,9e-05,0.01047,0.00022
121,0.00872,9e-05,0.01056,0.00023
122,0.0087,8e-05,0.01043,0.00022
123,0.00867,8e-05,0.01042,0.00021
124,0.00866,8e-05,0.0104,0.00022
125,0.00866,7e-05,0.01043,0.00021
126,0.00867,8e-05,0.01048,0.00023
127,0.00868,8e-05,0.01041,0.0002
128,0.00865,7e-05,0.01045,0.00021
129,0.0087,8e-05,0.01043,0.00021
130,0.00869,8e-05,0.01042,0.00021
131,0.00865,7e-05,0.01042,0.0002
132,0.00863,7e-05,0.01035,0.00019
133,0.00863,7e-05,0.0105,0.0002
134,0.0086,6e-05,0.0105,0.0002
135,0.0086,6e-05,0.0105,0.0002
136,0.00859,6e-05,0.01055,0.0002
137,0.00858,6e-05,0.01046,0.0002
138,0.00857,6e-05,0.0105,0.00019
139,0.00858,6e-05,0.01054,0.00019
140,0.00857,6e-05,0.01053,0.00019
141,0.00859,6e-05,0.01046,0.00019
142,0.00857,6e-05,0.01056,0.00019
143,0.00858,6e-05,0.01052,0.0002
144,0.00858,6e-05,0.01055,0.0002
145,0.00856,5e-05,0.01053,0.0002
146,0.00856,5e-05,0.01046,0.0002
147,0.00854,5e-05,0.01052,0.00019
148,0.00854,5e-05,0.01058,0.0002
149,0.00854,5e-05,0.01046,0.00021
150,0.00945,0.00026,0.06769,0.00435
151,0.01052,0.00052,0.01436,0.00083
152,0.00957,0.00029,0.01277,0.00067
153,0.00924,0.00021,0.01105,0.00035
154,0.00897,0.00015,0.0106,0.00025
155,0.00876,0.0001,0.01041,0.00021
156,0.00871,9e-05,0.01043,0.0002
157,0.00866,8e-05,0.01038,0.0002
158,0.00865,7e-05,0.01039,0.00019
159,0.00861,7e-05,0.01039,0.00018
160,0.00859,6e-05,0.01042,0.0002
161,0.00859,6e-05,0.01038,0.00018
162,0.00858,6e-05,0.01043,0.00018
